order_id,customer_id,product_id,category,quantity,price,order_date,country,payment_method,revenue
103844,1197,283,Home,2,191.16,06-02-2023,Canada,UPI,382.32
103845,1336,354,Books,1,420.81,13-05-2023,UK,NetBanking,420.81
103846,1364,252,Electronics,1,482.89,06-05-2023,Germany,UPI,482.89
103847,1050,306,Books,4,220.59,25-04-2023,USA,UPI,882.36
103848,1244,300,Books,4,281.88,02-04-2023,India,NetBanking,1127.52
103849,1402,247,Books,2,316.18,30-08-2023,India,Card,632.36
103850,1425,334,Electronics,4,467.74,19-07-2023,UK,Card,1870.96
103851,1034,386,Electronics,4,132.09,26-07-2023,Canada,Card,528.36
103852,1301,268,Books,3,307.57,27-04-2023,Australia,PayPal,922.71
103853,1409,210,Home,3,165.74,07-08-2023,UK,PayPal,497.22
103854,1498,342,Sports,2,112.38,01-11-2023,Canada,UPI,224.76
103855,1068,391,Books,4,47.04,31-08-2023,UK,PayPal,188.16
103856,1348,330,Clothing,2,312.25,19-10-2023,India,PayPal,624.5
103857,1319,321,Books,3,441.63,09-10-2023,Canada,NetBanking,1324.89
103858,1420,268,Electronics,3,178.94,28-10-2023,India,UPI,536.82
103859,1467,222,Sports,3,278.57,13-11-2023,Germany,UPI,835.71
103860,1048,380,Clothing,2,322.86,21-06-2023,Germany,NetBanking,645.72
103861,1404,236,Sports,4,210.25,17-03-2023,USA,Card,841
103862,1073,208,Sports,1,452.16,28-07-2023,India,NetBanking,452.16
103863,1191,214,Clothing,4,184.56,10-11-2023,India,Card,738.24
103864,1260,330,Books,2,66.88,15-04-2023,USA,UPI,133.76
103865,1355,292,Books,3,76.29,26-01-2023,Germany,UPI,228.87
103866,1069,397,Books,1,445.97,17-12-2023,Germany,PayPal,445.97
103867,1089,216,Home,2,494.06,20-03-2023,Canada,PayPal,988.12
103868,1259,353,Books,3,148.02,08-05-2023,Canada,NetBanking,444.06
103869,1125,348,Clothing,2,76.08,17-05-2023,Australia,PayPal,152.16
103870,1230,271,Home,1,243.7,30-11-2023,Germany,UPI,243.7
103871,1294,348,Books,3,356.22,05-02-2023,Australia,UPI,1068.66
103872,1497,320,Home,4,308.14,28-02-2023,UK,Card,1232.56
103873,1418,210,Clothing,2,475.8,18-08-2023,India,PayPal,951.6
103874,1128,365,Books,1,409.8,04-05-2023,Canada,Card,409.8
103875,1279,271,Electronics,4,435.14,29-03-2023,UK,UPI,1740.56
103876,1312,305,Clothing,1,273.13,03-12-2023,Canada,PayPal,273.13
103877,1099,324,Sports,2,167,21-05-2023,USA,Card,334
103878,1325,234,Sports,1,352.36,30-09-2023,India,UPI,352.36
103879,1296,318,Clothing,3,222.33,20-02-2023,Australia,Card,666.99
103880,1181,213,Sports,1,147.44,24-02-2023,Australia,PayPal,147.44
103881,1173,213,Clothing,2,80.37,03-12-2023,Canada,Card,160.74
103882,1315,209,Electronics,3,266.3,30-05-2023,Germany,Card,798.9
103883,1363,339,Clothing,1,299.16,02-06-2023,Australia,UPI,299.16
103884,1187,237,Books,1,286.55,07-08-2023,USA,PayPal,286.55
103885,1056,307,Books,3,62.69,07-08-2023,USA,NetBanking,188.07
103886,1030,318,Home,4,287.14,08-12-2023,Germany,NetBanking,1148.56
103887,1083,233,Sports,4,88.36,15-09-2023,USA,Card,353.44
103888,1151,368,Sports,3,333.54,14-02-2023,India,UPI,1000.62
103889,1472,209,Clothing,1,217.55,26-09-2023,Canada,PayPal,217.55
103890,1035,321,Sports,4,425.15,07-11-2023,USA,UPI,1700.6
103891,1212,344,Books,3,390.24,09-06-2023,India,PayPal,1170.72
103892,1413,344,Electronics,2,363.57,05-10-2023,Germany,UPI,727.14
103893,1407,394,Clothing,1,351.86,11-12-2023,Canada,NetBanking,351.86
103894,1363,389,Sports,2,282.44,24-02-2023,Germany,NetBanking,564.88
103895,1105,314,Books,1,35.25,25-05-2023,Canada,NetBanking,35.25
103896,1413,200,Home,4,329.47,23-08-2023,USA,UPI,1317.88
103897,1341,211,Sports,2,236.13,28-06-2023,USA,UPI,472.26
103898,1219,302,Electronics,2,237.43,27-07-2023,Canada,Card,474.86
103899,1390,203,Electronics,3,192.62,16-05-2023,India,NetBanking,577.86
103900,1162,369,Sports,4,464.89,19-12-2023,India,Card,1859.56
103901,1438,340,Sports,4,128.48,02-10-2023,India,UPI,513.92
103902,1219,297,Books,1,161.71,19-11-2023,UK,PayPal,161.71
103903,1269,305,Sports,3,481.71,02-07-2023,Australia,NetBanking,1445.13
103904,1119,284,Home,3,406.03,02-03-2023,Australia,NetBanking,1218.09
103905,1393,320,Books,1,11.97,04-03-2023,Australia,NetBanking,11.97
103906,1335,331,Clothing,2,453.52,27-12-2023,India,NetBanking,907.04
103907,1399,281,Home,1,117.19,03-08-2023,USA,NetBanking,117.19
103908,1181,396,Books,1,354.44,26-12-2023,UK,UPI,354.44
103909,1478,218,Books,1,278.77,19-05-2023,India,NetBanking,278.77
103910,1105,329,Electronics,3,270.72,14-05-2023,USA,NetBanking,812.16
103911,1216,211,Books,1,360.37,03-02-2023,UK,Card,360.37
103912,1204,280,Home,1,107.55,12-07-2023,USA,PayPal,107.55
103913,1069,273,Sports,1,83.72,21-12-2023,Canada,NetBanking,83.72
103914,1043,297,Home,4,327.7,16-11-2023,USA,Card,1310.8
103915,1328,205,Clothing,2,148.84,28-03-2023,UK,UPI,297.68
103916,1300,335,Books,2,487.11,29-07-2023,India,Card,974.22
103917,1227,324,Books,2,228.5,22-03-2023,Australia,NetBanking,457
103918,1183,250,Books,2,60.24,18-11-2023,UK,Card,120.48
103919,1106,210,Books,3,344.48,05-12-2023,India,Card,1033.44
103920,1083,390,Electronics,3,156.55,09-07-2023,India,UPI,469.65
103921,1337,384,Electronics,1,78.55,14-12-2023,Germany,Card,78.55
103922,1249,326,Sports,3,214.3,21-08-2023,Canada,UPI,642.9
103923,1362,339,Books,2,482.29,18-06-2023,Germany,UPI,964.58
103924,1440,272,Clothing,4,208.66,08-09-2023,Australia,Card,834.64
103925,1020,201,Sports,1,176.93,17-06-2023,UK,NetBanking,176.93
103926,1195,207,Books,1,225.03,19-08-2023,Germany,PayPal,225.03
103927,1177,338,Electronics,2,11,30-05-2023,Australia,Card,22
103928,1416,323,Clothing,2,70.89,01-06-2023,India,Card,141.78
103929,1474,252,Sports,2,425.59,07-02-2023,UK,Card,851.18
103930,1006,209,Clothing,3,489.13,24-10-2023,Germany,PayPal,1467.39
103931,1069,311,Books,1,83.18,02-10-2023,USA,PayPal,83.18
103932,1126,207,Home,2,270.08,15-04-2023,Australia,UPI,540.16
103933,1398,235,Clothing,4,483.34,14-12-2023,Australia,PayPal,1933.36
103934,1465,305,Clothing,1,82.51,18-12-2023,Canada,PayPal,82.51
103935,1159,213,Electronics,1,97.22,03-03-2023,USA,Card,97.22
103936,1247,381,Books,3,463.77,16-01-2023,UK,UPI,1391.31
103937,1202,285,Clothing,1,354.32,16-12-2023,Germany,NetBanking,354.32
103938,1147,348,Books,2,80.22,30-05-2023,India,UPI,160.44
103939,1471,249,Electronics,2,199.78,22-05-2023,Germany,PayPal,399.56
103940,1142,366,Books,4,32.85,26-04-2023,UK,PayPal,131.4
103941,1431,219,Electronics,1,219.17,08-11-2023,UK,Card,219.17
103942,1198,286,Electronics,1,390.06,06-03-2023,UK,NetBanking,390.06
103943,1404,334,Sports,3,279.22,06-11-2023,UK,NetBanking,837.66
103944,1425,336,Books,2,325.48,13-07-2023,Australia,NetBanking,650.96
103945,1153,328,Home,4,166.78,08-12-2023,Germany,PayPal,667.12
103946,1491,353,Sports,2,84.89,10-06-2023,USA,PayPal,169.78
103947,1375,365,Electronics,1,11.49,02-11-2023,India,UPI,11.49
103948,1383,237,Home,1,411.55,27-12-2023,India,PayPal,411.55
103949,1141,388,Clothing,4,320.14,05-10-2023,Canada,NetBanking,1280.56
103950,1312,243,Clothing,1,118.51,23-10-2023,Australia,NetBanking,118.51
103951,1164,285,Sports,4,212.12,08-02-2023,UK,NetBanking,848.48
103952,1313,243,Home,4,401.71,27-12-2023,UK,Card,1606.84
103953,1020,273,Books,2,271.66,18-06-2023,UK,UPI,543.32
103954,1081,318,Home,4,153.58,09-03-2023,Australia,UPI,614.32
103955,1068,389,Sports,1,137.26,07-01-2023,USA,PayPal,137.26
103956,1130,321,Books,3,112.72,26-03-2023,UK,Card,338.16
103957,1086,333,Books,3,412.75,18-07-2023,Canada,UPI,1238.25
103958,1217,344,Clothing,1,293.02,12-05-2023,Canada,Card,293.02
103959,1420,250,Home,3,356.03,17-03-2023,USA,Card,1068.09
103960,1471,237,Books,3,430.76,07-09-2023,Australia,PayPal,1292.28
103961,1304,351,Sports,4,493.5,13-12-2023,UK,Card,1974
103962,1402,250,Clothing,3,128.49,28-07-2023,Germany,UPI,385.47
103963,1370,209,Books,3,94.55,25-03-2023,Germany,PayPal,283.65
103964,1344,319,Home,3,233.69,11-08-2023,India,UPI,701.07
103965,1340,399,Clothing,2,22.36,10-09-2023,USA,Card,44.72
103966,1383,348,Home,1,396.9,31-01-2023,Germany,Card,396.9
103967,1395,269,Home,4,442.46,21-12-2023,India,NetBanking,1769.84
103968,1444,284,Home,3,344.59,20-07-2023,Canada,PayPal,1033.77
103969,1424,256,Clothing,1,137.66,21-02-2023,India,PayPal,137.66
103970,1160,325,Books,3,65.96,13-03-2023,UK,NetBanking,197.88
103971,1177,238,Electronics,2,194.16,21-01-2023,UK,UPI,388.32
103972,1116,232,Books,2,417.5,16-01-2023,Canada,UPI,835
103973,1195,386,Clothing,3,177.17,16-01-2023,USA,Card,531.51
103974,1382,217,Electronics,3,21.96,24-06-2023,Australia,PayPal,65.88
103975,1489,383,Electronics,3,140.77,08-11-2023,UK,Card,422.31
103976,1326,256,Electronics,2,495.02,04-12-2023,UK,NetBanking,990.04
103977,1085,295,Sports,2,339.95,19-03-2023,India,Card,679.9
103978,1288,247,Clothing,1,450.92,28-08-2023,India,UPI,450.92
103979,1080,241,Sports,4,388.56,06-02-2023,India,UPI,1554.24
103980,1151,226,Electronics,4,272.15,20-08-2023,Germany,NetBanking,1088.6
103981,1060,273,Sports,2,78.6,01-08-2023,Canada,UPI,157.2
103982,1060,309,Sports,4,177.58,12-07-2023,USA,NetBanking,710.32
103983,1353,379,Clothing,3,293.95,01-03-2023,India,PayPal,881.85
103984,1027,369,Home,1,435.96,08-07-2023,USA,NetBanking,435.96
103985,1441,231,Sports,2,137.99,24-09-2023,India,NetBanking,275.98
103986,1042,225,Sports,2,65.01,06-05-2023,UK,NetBanking,130.02
103987,1168,224,Electronics,4,281.62,22-07-2023,USA,UPI,1126.48
103988,1422,274,Electronics,3,92.37,18-11-2023,Germany,PayPal,277.11
103989,1085,222,Electronics,1,307.13,01-02-2023,India,Card,307.13
103990,1176,256,Books,4,135.44,08-11-2023,Australia,PayPal,541.76
103991,1016,379,Sports,2,119.33,18-09-2023,Canada,UPI,238.66
103992,1097,325,Electronics,2,202.59,12-12-2023,UK,PayPal,405.18
103993,1453,286,Clothing,4,298.63,04-04-2023,India,PayPal,1194.52
103994,1493,230,Books,3,274.93,24-11-2023,USA,NetBanking,824.79
103995,1197,263,Home,1,126.14,10-04-2023,India,NetBanking,126.14
103996,1097,398,Sports,1,446.1,12-10-2023,UK,UPI,446.1
103997,1064,232,Sports,1,59.39,11-11-2023,Canada,NetBanking,59.39
103998,1329,201,Clothing,1,24.54,25-01-2023,Canada,UPI,24.54
103999,1340,217,Home,3,303.34,19-12-2023,Canada,Card,910.02
104000,1004,374,Home,2,66.09,23-12-2023,Australia,PayPal,132.18
104001,1001,360,Books,2,254.92,27-04-2023,UK,Card,509.84
104002,1021,283,Sports,1,476.13,18-07-2023,Australia,Card,476.13
104003,1111,234,Electronics,1,350.8,06-10-2023,Australia,PayPal,350.8
104004,1056,378,Clothing,1,310.64,11-03-2023,India,NetBanking,310.64
104005,1065,313,Clothing,4,289.53,01-12-2023,UK,Card,1158.12
104006,1329,345,Clothing,4,93.87,20-03-2023,UK,PayPal,375.48
104007,1097,309,Clothing,2,219.16,20-12-2023,India,Card,438.32
104008,1143,287,Electronics,2,174.55,14-01-2023,Germany,Card,349.1
104009,1367,271,Electronics,1,476.77,29-01-2023,Australia,PayPal,476.77
104010,1434,324,Books,4,124.95,24-05-2023,Canada,NetBanking,499.8
104011,1124,229,Sports,3,238.4,09-12-2023,USA,UPI,715.2
104012,1166,371,Electronics,4,469.35,10-01-2023,Australia,PayPal,1877.4
104013,1085,252,Books,2,395.64,16-02-2023,USA,UPI,791.28
104014,1075,337,Home,4,482.44,17-09-2023,India,PayPal,1929.76
104015,1343,286,Sports,2,306.12,12-01-2023,USA,PayPal,612.24
104016,1494,379,Electronics,1,170.22,25-10-2023,Germany,UPI,170.22
104017,1423,376,Home,3,414.19,14-08-2023,UK,UPI,1242.57
104018,1293,338,Books,1,149.27,17-09-2023,Canada,NetBanking,149.27
104019,1443,393,Electronics,1,86.56,25-03-2023,USA,PayPal,86.56
104020,1058,385,Electronics,3,354.61,14-12-2023,USA,PayPal,1063.83
104021,1137,363,Home,3,321.28,14-12-2023,India,PayPal,963.84
104022,1098,360,Electronics,3,440.08,06-01-2023,India,NetBanking,1320.24
104023,1191,374,Clothing,2,481.15,04-09-2023,UK,UPI,962.3
104024,1242,212,Electronics,1,429.31,04-02-2023,Canada,PayPal,429.31
104025,1318,239,Sports,2,34.71,24-06-2023,USA,UPI,69.42
104026,1048,288,Home,3,333.93,06-03-2023,UK,NetBanking,1001.79
104027,1447,267,Sports,2,393.44,27-05-2023,Canada,Card,786.88
104028,1031,241,Books,3,491.05,26-02-2023,UK,UPI,1473.15
104029,1390,346,Sports,4,190.46,12-07-2023,USA,NetBanking,761.84
104030,1276,293,Clothing,3,89.09,13-01-2023,India,Card,267.27
104031,1019,218,Clothing,1,427.2,18-01-2023,India,PayPal,427.2
104032,1153,385,Sports,1,162.15,03-09-2023,India,PayPal,162.15
104033,1382,222,Books,1,301.11,12-06-2023,Germany,UPI,301.11
104034,1067,253,Electronics,2,198,09-12-2023,UK,Card,396
104035,1365,264,Clothing,1,204.15,24-04-2023,USA,NetBanking,204.15
104036,1371,339,Sports,3,367.57,09-10-2023,UK,PayPal,1102.71
104037,1213,223,Sports,4,183.93,21-08-2023,India,PayPal,735.72
104038,1142,233,Sports,1,348.07,15-06-2023,Australia,Card,348.07
104039,1375,252,Electronics,2,12.09,18-11-2023,Australia,NetBanking,24.18
104040,1231,335,Home,4,165.7,26-01-2023,UK,PayPal,662.8
104041,1212,217,Books,1,162.93,06-05-2023,Canada,PayPal,162.93
104042,1078,256,Home,1,375.67,09-11-2023,Australia,UPI,375.67
104043,1213,311,Books,4,160.71,08-10-2023,Australia,NetBanking,642.84
104044,1115,204,Books,1,318.5,13-10-2023,UK,PayPal,318.5
104045,1091,353,Sports,2,345.82,10-10-2023,Germany,Card,691.64
104046,1269,357,Clothing,3,330.92,19-05-2023,Germany,PayPal,992.76
104047,1410,381,Sports,3,303.63,11-04-2023,India,NetBanking,910.89
104048,1380,212,Electronics,4,209.74,11-01-2023,USA,UPI,838.96
104049,1488,282,Books,3,189.79,04-08-2023,Canada,PayPal,569.37
104050,1167,228,Clothing,1,284.47,30-01-2023,USA,Card,284.47
104051,1057,202,Books,1,36.53,04-04-2023,USA,PayPal,36.53
104052,1283,289,Books,2,438.53,26-04-2023,Canada,Card,877.06
104053,1025,303,Sports,3,413.53,28-09-2023,Germany,NetBanking,1240.59
104054,1368,322,Clothing,4,176.46,18-10-2023,Australia,UPI,705.84
104055,1446,385,Clothing,1,285.58,08-02-2023,India,NetBanking,285.58
104056,1065,275,Books,4,466.45,24-01-2023,UK,PayPal,1865.8
104057,1408,329,Clothing,1,139.46,21-09-2023,Germany,PayPal,139.46
104058,1247,307,Clothing,1,372.52,12-02-2023,India,UPI,372.52
104059,1253,355,Sports,2,45.95,19-06-2023,Australia,Card,91.9
104060,1386,281,Home,3,264.07,06-12-2023,Germany,NetBanking,792.21
104061,1455,276,Electronics,2,442.56,18-06-2023,Canada,Card,885.12
104062,1043,201,Home,3,278.1,30-10-2023,USA,PayPal,834.3
104063,1096,326,Clothing,4,310.05,26-01-2023,Canada,Card,1240.2
104064,1041,334,Books,3,454.28,29-06-2023,Australia,NetBanking,1362.84
104065,1499,225,Electronics,4,359.1,30-05-2023,UK,Card,1436.4
104066,1226,287,Electronics,1,349.46,13-05-2023,Canada,PayPal,349.46
104067,1261,215,Books,4,295.26,23-05-2023,Australia,NetBanking,1181.04
104068,1166,350,Electronics,4,318.33,13-06-2023,USA,Card,1273.32
104069,1435,367,Books,1,402.83,11-04-2023,Germany,Card,402.83
104070,1278,387,Electronics,4,489.72,04-03-2023,India,NetBanking,1958.88
104071,1088,272,Home,4,398.69,03-04-2023,Australia,PayPal,1594.76
104072,1378,231,Electronics,1,355.23,26-07-2023,Australia,NetBanking,355.23
104073,1177,214,Sports,1,72.09,07-11-2023,UK,PayPal,72.09
104074,1426,340,Books,1,409.45,13-03-2023,Germany,Card,409.45
104075,1402,204,Electronics,3,369.32,01-03-2023,Australia,NetBanking,1107.96
104076,1196,273,Books,1,386.36,29-01-2023,Australia,PayPal,386.36
104077,1306,251,Sports,1,119.39,19-01-2023,India,NetBanking,119.39
104078,1266,276,Electronics,4,452.2,14-03-2023,USA,Card,1808.8
104079,1267,368,Electronics,2,53.15,23-12-2023,Canada,NetBanking,106.3
104080,1073,380,Sports,2,130.54,03-09-2023,Germany,Card,261.08
104081,1007,309,Sports,3,333.2,09-11-2023,India,Card,999.6
104082,1407,377,Sports,3,338.49,20-11-2023,India,Card,1015.47
104083,1475,342,Books,2,160.1,28-03-2023,Canada,PayPal,320.2
104084,1296,305,Sports,2,352.25,25-12-2023,Germany,PayPal,704.5
104085,1163,326,Books,1,197.03,02-07-2023,Germany,UPI,197.03
104086,1484,206,Home,4,5.09,16-07-2023,USA,PayPal,20.36
104087,1084,239,Electronics,1,85.49,01-09-2023,Germany,UPI,85.49
104088,1071,355,Electronics,3,441.9,24-11-2023,Australia,NetBanking,1325.7
104089,1054,359,Clothing,2,115.23,28-04-2023,Canada,Card,230.46
104090,1392,298,Home,3,60.89,23-03-2023,Germany,PayPal,182.67
104091,1046,342,Sports,1,342.69,04-09-2023,USA,Card,342.69
104092,1398,284,Sports,3,223.15,22-08-2023,India,UPI,669.45
104093,1431,397,Home,3,399.31,31-12-2023,Australia,PayPal,1197.93
104094,1237,264,Sports,4,431.42,02-06-2023,Germany,PayPal,1725.68
104095,1103,331,Clothing,3,423.76,29-09-2023,Canada,PayPal,1271.28
104096,1209,210,Books,1,159.94,04-02-2023,Germany,PayPal,159.94
104097,1041,307,Electronics,4,255.25,01-08-2023,UK,Card,1021
104098,1315,225,Home,3,326.82,30-07-2023,USA,PayPal,980.46
104099,1467,388,Electronics,1,164.38,19-05-2023,India,UPI,164.38
104100,1453,364,Books,2,25.34,08-07-2023,UK,PayPal,50.68
104101,1267,350,Home,4,250.35,27-10-2023,Canada,UPI,1001.4
104102,1385,284,Books,3,11.35,09-09-2023,Germany,UPI,34.05
104103,1262,367,Sports,3,475.57,30-05-2023,USA,Card,1426.71
104104,1335,350,Sports,4,399.36,07-12-2023,Australia,PayPal,1597.44
104105,1386,322,Sports,1,100.04,07-08-2023,Germany,UPI,100.04
104106,1364,343,Books,3,147.35,23-03-2023,Germany,PayPal,442.05
104107,1258,388,Books,1,491.51,09-07-2023,Germany,Card,491.51
104108,1282,267,Books,4,189.91,22-08-2023,Australia,Card,759.64
104109,1113,303,Electronics,3,392.94,25-06-2023,Germany,PayPal,1178.82
104110,1362,279,Books,2,226.17,20-08-2023,USA,UPI,452.34
104111,1039,358,Sports,2,432.73,24-12-2023,Australia,NetBanking,865.46
104112,1485,252,Clothing,2,353.36,04-03-2023,Australia,NetBanking,706.72
104113,1416,305,Books,4,16.34,25-08-2023,UK,Card,65.36
104114,1219,352,Clothing,3,150.72,02-02-2023,Canada,UPI,452.16
104115,1128,243,Sports,4,281.21,01-08-2023,Australia,NetBanking,1124.84
104116,1007,339,Books,3,463.46,01-03-2023,UK,UPI,1390.38
104117,1100,289,Electronics,2,55.5,02-01-2023,USA,PayPal,111
104118,1415,300,Electronics,2,302.58,26-02-2023,Canada,Card,605.16
104119,1379,296,Clothing,1,154.58,28-10-2023,Australia,PayPal,154.58
104120,1175,208,Electronics,4,445.22,14-10-2023,India,PayPal,1780.88
104121,1106,211,Electronics,4,383.76,18-05-2023,UK,PayPal,1535.04
104122,1100,268,Electronics,1,188,06-10-2023,USA,UPI,188
104123,1259,381,Sports,2,87.72,02-08-2023,USA,NetBanking,175.44
104124,1477,381,Electronics,2,10.69,27-08-2023,USA,PayPal,21.38
104125,1453,227,Home,4,312.46,12-10-2023,Canada,Card,1249.84
104126,1365,255,Books,3,206.03,31-01-2023,Germany,UPI,618.09
104127,1245,298,Electronics,2,160.8,25-07-2023,India,NetBanking,321.6
104128,1274,396,Electronics,1,492.82,01-10-2023,Canada,PayPal,492.82
104129,1031,309,Electronics,1,235.74,11-01-2023,Canada,Card,235.74
104130,1136,276,Home,1,376.17,25-12-2023,Australia,PayPal,376.17
104131,1011,302,Electronics,4,92.82,16-02-2023,UK,NetBanking,371.28
104132,1394,305,Electronics,4,11.66,03-01-2023,India,NetBanking,46.64
104133,1301,308,Books,4,211.69,10-05-2023,USA,PayPal,846.76
104134,1374,311,Home,4,334.5,13-03-2023,Canada,PayPal,1338
104135,1015,257,Home,1,255.77,08-06-2023,India,UPI,255.77
104136,1128,277,Electronics,1,445.78,10-05-2023,UK,NetBanking,445.78
104137,1062,274,Home,4,219.82,22-01-2023,Germany,NetBanking,879.28
104138,1108,241,Clothing,4,158.95,15-05-2023,India,PayPal,635.8
104139,1374,365,Home,1,458.44,20-01-2023,USA,Card,458.44
104140,1020,267,Home,4,206.37,08-08-2023,Canada,PayPal,825.48
104141,1157,380,Home,4,138.48,29-11-2023,Germany,PayPal,553.92
104142,1268,232,Sports,4,53.34,10-05-2023,UK,NetBanking,213.36
104143,1161,270,Sports,4,397.69,01-02-2023,USA,UPI,1590.76
104144,1259,255,Sports,2,413.42,31-03-2023,Germany,PayPal,826.84
104145,1411,304,Home,4,21.48,16-09-2023,Australia,Card,85.92
104146,1101,399,Clothing,1,182.53,25-10-2023,Australia,Card,182.53
104147,1222,300,Home,1,376.19,29-11-2023,UK,PayPal,376.19
104148,1058,250,Electronics,1,473.46,06-09-2023,USA,Card,473.46
104149,1246,273,Clothing,1,192.02,22-06-2023,Canada,Card,192.02
104150,1127,370,Sports,4,436.67,23-12-2023,UK,PayPal,1746.68
104151,1282,320,Books,2,199.89,16-02-2023,Germany,Card,399.78
104152,1324,342,Clothing,3,93.85,16-07-2023,USA,Card,281.55
104153,1024,365,Sports,3,6.71,03-02-2023,Australia,PayPal,20.13
104154,1130,342,Clothing,3,168.44,11-09-2023,Australia,NetBanking,505.32
104155,1352,204,Clothing,3,192.35,05-09-2023,India,UPI,577.05
104156,1195,282,Home,1,472.83,11-02-2023,USA,UPI,472.83
104157,1280,381,Electronics,4,107,16-10-2023,Germany,NetBanking,428
104158,1403,250,Books,4,194.2,03-05-2023,Germany,PayPal,776.8
104159,1417,209,Sports,3,17.45,27-01-2023,India,NetBanking,52.35
104160,1153,339,Clothing,3,382.95,28-02-2023,Germany,UPI,1148.85
104161,1381,203,Books,2,457.99,27-05-2023,USA,UPI,915.98
104162,1132,294,Clothing,2,122.72,25-04-2023,Australia,UPI,245.44
104163,1226,345,Electronics,2,217.35,18-07-2023,UK,UPI,434.7
104164,1188,279,Books,1,65.45,08-05-2023,Australia,PayPal,65.45
104165,1475,235,Sports,4,231.13,02-06-2023,Australia,UPI,924.52
104166,1476,224,Clothing,1,71,28-09-2023,USA,UPI,71
104167,1264,297,Electronics,1,264.06,05-12-2023,Germany,PayPal,264.06
104168,1371,363,Books,4,368.64,24-03-2023,India,NetBanking,1474.56
104169,1485,300,Clothing,2,278.9,23-01-2023,India,PayPal,557.8
104170,1433,394,Clothing,4,126.38,11-01-2023,Canada,UPI,505.52
104171,1133,208,Sports,3,180.13,06-07-2023,India,Card,540.39
104172,1210,260,Electronics,2,321.09,26-04-2023,India,PayPal,642.18
104173,1059,252,Home,4,296.93,11-06-2023,Germany,PayPal,1187.72
104174,1427,345,Clothing,1,72.7,13-04-2023,UK,NetBanking,72.7
104175,1376,370,Books,4,423.25,31-08-2023,UK,UPI,1693
104176,1394,362,Sports,2,240.22,07-01-2023,Germany,Card,480.44
104177,1449,262,Sports,3,85.37,28-12-2023,India,PayPal,256.11
104178,1430,320,Clothing,1,65.8,21-06-2023,USA,PayPal,65.8
104179,1363,304,Clothing,3,482.95,13-09-2023,Australia,PayPal,1448.85
104180,1363,203,Clothing,3,144.36,04-09-2023,Australia,Card,433.08
104181,1456,292,Home,1,454.75,11-07-2023,UK,PayPal,454.75
104182,1212,368,Clothing,4,208.24,24-04-2023,Germany,PayPal,832.96
104183,1215,372,Electronics,4,196.03,23-01-2023,USA,Card,784.12
104184,1225,377,Books,3,351.96,24-12-2023,India,PayPal,1055.88
104185,1469,227,Clothing,4,9.89,10-11-2023,Germany,Card,39.56
104186,1130,369,Home,2,172.35,03-10-2023,UK,NetBanking,344.7
104187,1075,279,Books,3,154.81,16-05-2023,USA,Card,464.43
104188,1475,275,Sports,3,434.71,23-12-2023,USA,NetBanking,1304.13
104189,1285,315,Clothing,3,266.92,14-07-2023,UK,Card,800.76
104190,1473,268,Books,2,185.46,15-09-2023,USA,UPI,370.92
104191,1495,297,Sports,3,136.71,05-10-2023,Australia,PayPal,410.13
104192,1276,200,Home,4,297.3,11-03-2023,UK,NetBanking,1189.2
104193,1155,366,Electronics,4,80.08,25-12-2023,Australia,PayPal,320.32
104194,1247,295,Clothing,4,126.87,26-12-2023,Germany,PayPal,507.48
104195,1217,216,Electronics,4,150.34,05-02-2023,Canada,Card,601.36
104196,1189,311,Home,3,305.91,18-04-2023,India,UPI,917.73
104197,1416,290,Books,2,189.76,24-01-2023,Germany,Card,379.52
104198,1468,287,Books,1,255.36,20-05-2023,Australia,PayPal,255.36
104199,1162,362,Home,4,326.97,22-01-2023,India,Card,1307.88
104200,1179,373,Home,1,478.35,05-12-2023,India,NetBanking,478.35
104201,1033,369,Clothing,1,383.59,25-11-2023,Australia,UPI,383.59
104202,1040,366,Sports,3,205.6,23-07-2023,Australia,PayPal,616.8
104203,1306,289,Electronics,4,375.4,12-08-2023,UK,Card,1501.6
104204,1430,248,Electronics,4,475.1,11-08-2023,Canada,NetBanking,1900.4
104205,1337,389,Books,4,252.19,22-03-2023,Australia,UPI,1008.76
104206,1313,237,Books,1,208.2,26-11-2023,India,Card,208.2
104207,1074,350,Clothing,4,43.62,10-07-2023,India,Card,174.48
104208,1440,349,Home,4,446.72,13-10-2023,Germany,PayPal,1786.88
104209,1278,331,Electronics,2,126.98,27-05-2023,Canada,NetBanking,253.96
104210,1175,376,Clothing,3,36.66,09-10-2023,Canada,UPI,109.98
104211,1383,258,Books,4,270.92,11-01-2023,India,Card,1083.68
104212,1149,267,Books,4,423.72,03-10-2023,Canada,UPI,1694.88
104213,1272,398,Electronics,3,206.28,25-02-2023,Germany,NetBanking,618.84
104214,1324,329,Books,3,392.62,22-06-2023,UK,PayPal,1177.86
104215,1107,248,Books,1,419.02,30-10-2023,India,PayPal,419.02
104216,1138,325,Sports,1,229.93,23-07-2023,USA,PayPal,229.93
104217,1349,358,Home,1,297.52,11-12-2023,India,UPI,297.52
104218,1270,310,Books,3,269.29,05-09-2023,India,UPI,807.87
104219,1346,367,Sports,2,469.9,10-11-2023,UK,Card,939.8
104220,1418,247,Clothing,4,364.13,23-09-2023,Australia,NetBanking,1456.52
104221,1288,250,Books,3,463.04,22-01-2023,Australia,NetBanking,1389.12
